Age,Education,Experience,SkillsScore,Certifications,JobRole,CompanyType,Salary
49,Master,4,97.0,6,Data Analyst,Startup,156313
59,Bachelor,26,57.0,2,Manager,MNC,197437
23,High School,11,72.0,5,DevOps Engineer,Startup,146469
52,Master,16,47.0,4,Data Scientist,Government,166142
30,Bachelor,5,90.0,0,Manager,Government,154829
30,High School,32,88.0,2,Data Analyst,Government,198087
39,High School,4,56.0,0,HR,Government,102509
54,PhD,27,82.0,3,Software Engineer,Government,222295
53,Master,13,70.0,9,Manager,Government,210324
43,High School,4,73.0,2,Software Engineer,Government,136227
48,Bachelor,32,45.0,3,DevOps Engineer,Government,193539
52,High School,18,61.0,8,Manager,Government,184898
27,High School,21,53.0,2,Manager,MNC,167186
49,PhD,4,42.0,5,HR,MNC,146609
28,PhD,1,51.0,5,Data Scientist,Government,152024
21,Bachelor,29,75.0,6,Data Analyst,MNC,215652
23,PhD,3,51.0,8,Data Analyst,MNC,150636
44,High School,32,84.0,6,Data Analyst,Government,204889
43,High School,12,41.0,0,DevOps Engineer,Government,129757
28,PhD,19,41.0,7,Data Scientist,MNC,198510
57,High School,6,54.0,4,Software Engineer,Government,124619
23,High School,14,62.0,8,Data Analyst,Government,157865
53,Bachelor,22,68.0,9,Software Engineer,Government,203057
48,PhD,13,56.0,4,Data Scientist,Government,179177
28,High School,22,71.0,4,DevOps Engineer,MNC,185606
54,PhD,18,46.0,1,Data Scientist,Startup,180068
55,Bachelor,28,69.0,2,HR,MNC,192846
52,PhD,19,67.0,9,Data Analyst,Startup,191908
44,High School,28,53.0,8,DevOps Engineer,Startup,188419
34,PhD,23,83.0,6,HR,Startup,198981
52,High School,17,69.0,0,Data Analyst,MNC,151087
36,High School,9,56.0,2,Data Scientist,MNC,134545
24,High School,7,71.0,1,Data Scientist,MNC,147762
57,Bachelor,25,85.0,0,Manager,MNC,211910
41,PhD,28,45.0,8,Manager,MNC,235129
34,Bachelor,9,90.0,7,Data Scientist,Startup,177204
51,PhD,16,63.0,4,Data Scientist,MNC,197876
38,Bachelor,1,45.0,1,Software Engineer,Startup,107513
27,Master,5,66.0,0,Software Engineer,MNC,152368
30,High School,4,57.0,6,HR,MNC,123128
27,High School,27,63.0,1,Manager,Government,180844
53,Bachelor,4,76.0,0,Manager,Startup,134533
43,Master,17,95.0,1,Data Scientist,MNC,200669
41,High School,25,63.0,6,Data Scientist,MNC,207184
39,PhD,19,77.0,6,HR,MNC,212578
39,Bachelor,26,73.0,9,DevOps Engineer,Government,223679
56,High School,11,79.0,5,DevOps Engineer,Startup,165638
49,High School,6,86.0,4,DevOps Engineer,MNC,149133
38,Bachelor,2,,2,Manager,MNC,129546
22,Bachelor,9,50.0,2,Software Engineer,MNC,137532
21,PhD,33,61.0,8,DevOps Engineer,Government,246027
25,PhD,24,93.0,3,Data Analyst,MNC,230297
40,High School,34,63.0,8,HR,Startup,183892
31,High School,15,40.0,3,DevOps Engineer,Startup,131427
22,Bachelor,1,57.0,1,Data Analyst,Startup,108051
23,High School,23,83.0,3,DevOps Engineer,Startup,184342
43,High School,9,51.0,5,Software Engineer,MNC,134569
32,Bachelor,21,96.0,5,Software Engineer,Government,209500
40,High School,25,82.0,4,DevOps Engineer,Government,205974
25,High School,26,67.0,0,Data Analyst,Government,159774
57,Master,28,79.0,2,HR,MNC,207976
58,PhD,19,99.0,4,Data Analyst,Government,210664
50,Bachelor,26,46.0,5,HR,Startup,156222
29,Master,19,62.0,0,DevOps Engineer,MNC,188932
54,PhD,18,60.0,8,HR,Government,192008
55,PhD,19,73.0,2,Data Scientist,Startup,206702
42,PhD,34,50.0,9,Manager,Startup,257342
44,Master,1,61.0,2,Manager,MNC,152310
37,Master,29,81.0,1,Software Engineer,MNC,212371
30,PhD,33,74.0,7,Data Scientist,Government,259889
50,,21,91.0,2,Manager,Government,205277
43,High School,2,68.0,5,DevOps Engineer,Government,129310
52,Master,5,81.0,1,HR,MNC,149621
37,Master,14,67.0,6,HR,Government,160359
37,Master,26,98.0,3,Data Analyst,Government,217537
34,PhD,9,57.0,8,Data Analyst,Startup,166154
29,High School,8,53.0,9,HR,Startup,121148
22,Master,32,57.0,8,DevOps Engineer,Startup,223383
45,,31,67.0,6,HR,Government,214945
59,Bachelor,5,63.0,7,Data Analyst,MNC,150013
29,PhD,1,47.0,2,Manager,Startup,148849
42,Bachelor,28,81.0,4,Software Engineer,MNC,219054
24,High School,3,93.0,1,Data Analyst,Government,116578
46,Bachelor,0,84.0,9,DevOps Engineer,Government,159509
49,Bachelor,18,92.0,6,Manager,Startup,213160
54,Bachelor,25,47.0,7,Manager,MNC,207423
43,PhD,24,43.0,8,Manager,Startup,225621
57,High School,9,66.0,6,Data Scientist,Government,157845
31,Bachelor,14,75.0,9,Data Scientist,MNC,203991
26,PhD,21,44.0,9,Manager,Startup,224139
38,High School,20,72.0,7,DevOps Engineer,Government,183792
41,Master,21,88.0,8,HR,Startup,199547
56,Bachelor,33,73.0,5,DevOps Engineer,MNC,238250
58,High School,29,69.0,9,Data Scientist,MNC,221387
54,Bachelor,24,47.0,1,Data Analyst,MNC,161029
37,Master,27,78.0,1,Data Scientist,MNC,224007
57,High School,0,86.0,3,HR,MNC,114628
45,PhD,3,65.0,8,Software Engineer,Startup,159589
58,High School,6,96.0,6,Data Scientist,Startup,158234
32,PhD,8,76.0,1,DevOps Engineer,Startup,161369
43,High School,18,73.0,7,DevOps Engineer,Startup,170339
42,PhD,0,46.0,6,Manager,Government,153615
41,Master,9,79.0,8,Manager,Government,206752
47,Master,8,67.0,7,Manager,Startup,179308
51,Master,31,78.0,2,Software Engineer,Government,211584
26,High School,31,78.0,0,HR,Government,185325
47,Master,5,67.0,1,Data Analyst,MNC,142323
54,Bachelor,16,53.0,1,DevOps Engineer,Startup,146944
32,Master,9,92.0,3,DevOps Engineer,Government,190310
27,PhD,26,89.0,5,HR,Government,216265
30,PhD,34,77.0,3,Software Engineer,Startup,235084
37,,20,43.0,8,Manager,MNC,214480
46,High School,24,81.0,3,HR,Startup,173230
41,Bachelor,27,57.0,5,Data Analyst,MNC,192685
48,Master,14,83.0,5,Manager,Government,193211
22,Bachelor,3,87.0,9,Data Analyst,MNC,166543
21,Bachelor,28,64.0,9,Data Scientist,MNC,233776
56,PhD,8,46.0,0,Data Analyst,Startup,129613
46,PhD,26,77.0,7,Manager,Government,254626
49,PhD,25,67.0,2,Data Scientist,Startup,223022
41,High School,18,44.0,5,Manager,Startup,156783
31,Bachelor,27,42.0,2,DevOps Engineer,Government,187078
31,Bachelor,16,83.0,1,Manager,Startup,181421
56,High School,19,70.0,4,Data Scientist,Startup,174561
59,High School,22,86.0,0,Data Analyst,MNC,163798
55,High School,31,81.0,8,DevOps Engineer,Startup,209726
54,Bachelor,32,97.0,6,Software Engineer,Government,233809
44,Bachelor,4,59.0,2,Software Engineer,Startup,114269
42,,33,58.0,3,Software Engineer,MNC,231243
25,PhD,10,87.0,5,Software Engineer,Startup,198786
53,Bachelor,2,99.0,2,HR,Startup,131828
56,PhD,32,50.0,6,Software Engineer,Startup,221301
40,High School,10,79.0,5,Data Scientist,MNC,162654
39,Master,15,42.0,8,Software Engineer,Government,166219
55,PhD,17,62.0,4,Manager,Government,198125
37,Bachelor,29,46.0,3,Software Engineer,MNC,193220
54,PhD,9,62.0,2,Data Analyst,MNC,154911
29,PhD,17,46.0,9,Data Scientist,Startup,195826
46,PhD,18,85.0,0,Data Scientist,Government,200113
22,Master,12,73.0,2,DevOps Engineer,MNC,181182
29,High School,2,81.0,2,HR,Government,119182
29,Bachelor,9,58.0,6,Manager,Startup,156558
37,Master,0,97.0,6,Data Scientist,MNC,179902
21,Bachelor,26,48.0,0,Data Analyst,Government,168321
45,Bachelor,7,87.0,2,Software Engineer,Government,147099
45,Bachelor,16,90.0,7,Data Scientist,Startup,196517
59,Master,8,57.0,8,Data Analyst,MNC,149919
55,High School,5,,6,Software Engineer,Government,155909
23,Bachelor,24,87.0,6,HR,Startup,194803
57,High School,27,84.0,7,Data Scientist,Government,227212
50,High School,32,81.0,5,Data Scientist,Startup,220398
58,PhD,8,64.0,2,Data Analyst,Government,161950
54,Master,17,91.0,0,DevOps Engineer,Government,186778
32,Master,20,53.0,6,Manager,Startup,191829
39,PhD,1,83.0,0,HR,MNC,142561
57,PhD,14,64.0,0,Manager,Startup,185971
37,High School,27,58.0,8,Data Scientist,MNC,211047
30,Bachelor,17,78.0,9,Manager,Government,216280
32,Master,33,94.0,6,Software Engineer,Government,238257
36,Bachelor,21,54.0,3,HR,Startup,158750
44,Bachelor,10,55.0,5,Manager,Startup,161800
39,PhD,12,66.0,0,Software Engineer,MNC,185264
28,Bachelor,3,,6,Data Analyst,MNC,140241
51,High School,21,49.0,5,Manager,MNC,184811
41,PhD,6,43.0,3,HR,Startup,138432
37,Bachelor,23,90.0,6,Software Engineer,Government,199601
43,PhD,3,58.0,2,Manager,Startup,158329
57,High School,27,67.0,0,Data Analyst,Government,168015
36,High School,14,60.0,3,Manager,Startup,160732
26,Bachelor,0,98.0,2,Software Engineer,Startup,141966
28,PhD,2,86.0,0,Manager,MNC,180170
45,Bachelor,13,53.0,1,HR,Government,130592
38,Bachelor,0,72.0,4,Data Scientist,Startup,128381
45,PhD,20,,7,Software Engineer,Startup,228030
32,Bachelor,28,49.0,0,Software Engineer,Government,183115
35,High School,4,58.0,3,Software Engineer,Startup,113166
46,PhD,9,69.0,3,Software Engineer,Government,171149
46,PhD,27,61.0,4,Manager,MNC,237928
52,PhD,20,42.0,6,HR,MNC,179948
30,PhD,6,76.0,7,Data Analyst,Government,182575
36,Bachelor,2,80.0,5,HR,MNC,145312
27,Bachelor,19,57.0,0,Software Engineer,Government,150846
37,High School,18,50.0,6,DevOps Engineer,Startup,160820
43,Master,34,87.0,2,Manager,Startup,250853
46,Master,3,41.0,5,DevOps Engineer,Government,129072
41,High School,4,51.0,7,Manager,Startup,136068
42,Master,0,93.0,6,Software Engineer,MNC,159435
27,High School,3,45.0,9,Manager,Startup,131413
34,Bachelor,11,82.0,5,Software Engineer,Startup,171396
35,PhD,26,98.0,8,HR,Government,241023
27,PhD,22,79.0,8,Data Scientist,MNC,239594
29,Bachelor,24,83.0,0,Manager,Startup,198137
28,PhD,20,68.0,0,Software Engineer,Startup,179587
43,PhD,23,98.0,0,DevOps Engineer,Government,220929
49,Master,24,69.0,7,Software Engineer,Government,217669
38,Bachelor,31,41.0,9,DevOps Engineer,MNC,214634
51,Master,31,48.0,6,Manager,Startup,223648
50,Master,4,86.0,2,Data Analyst,Government,152836
59,PhD,15,41.0,1,DevOps Engineer,Government,168628
55,PhD,32,68.0,3,Software Engineer,Government,238607
38,Bachelor,20,72.0,2,Manager,MNC,189556
59,PhD,8,49.0,6,Software Engineer,Government,168628
37,PhD,5,73.0,9,Data Analyst,MNC,173989
34,Bachelor,34,83.0,7,Data Scientist,MNC,258901
51,PhD,21,94.0,5,Data Analyst,Startup,212758
44,Master,4,47.0,2,HR,Startup,101845
55,Bachelor,22,76.0,5,Manager,MNC,212552
54,PhD,16,93.0,1,Data Analyst,Startup,188586
23,High School,11,99.0,6,Data Scientist,Startup,178432
57,Bachelor,22,72.0,9,Software Engineer,Government,194492
46,Bachelor,15,86.0,6,Manager,Startup,204789
43,High School,2,45.0,3,DevOps Engineer,MNC,109259
59,PhD,29,83.0,7,Data Analyst,Startup,226712
35,PhD,21,79.0,3,Data Scientist,Government,228737
24,Bachelor,8,84.0,6,Data Analyst,MNC,156704
49,Bachelor,28,58.0,3,HR,Startup,172858
42,PhD,22,71.0,4,Manager,MNC,222812
45,PhD,12,66.0,6,Software Engineer,Startup,176977
33,Master,31,40.0,9,Data Scientist,Government,228087
38,Bachelor,22,82.0,2,Data Analyst,Startup,173425
53,Bachelor,16,91.0,9,Manager,MNC,212014
36,High School,20,72.0,4,Data Analyst,MNC,177277
22,Master,1,79.0,2,Manager,MNC,167362
55,PhD,5,71.0,4,HR,Startup,150504
54,Master,17,44.0,2,Data Analyst,Startup,141315
50,PhD,29,,9,HR,Startup,215817
33,PhD,21,47.0,6,DevOps Engineer,Government,199110
33,Master,32,96.0,0,DevOps Engineer,Government,234788
38,Bachelor,29,81.0,8,Data Scientist,Government,240806
52,PhD,16,73.0,8,HR,MNC,205536
52,Master,31,48.0,4,Manager,MNC,228296
55,High School,13,95.0,8,Data Scientist,MNC,206089
59,Master,9,62.0,9,Data Analyst,MNC,174801
49,High School,33,,5,Data Analyst,MNC,211904
49,,8,,4,Manager,Startup,191806
36,Master,27,46.0,2,Software Engineer,MNC,192772
30,Master,10,54.0,7,Software Engineer,Startup,164936
50,High School,13,92.0,3,Data Analyst,Government,160243
45,Master,18,93.0,9,Manager,Government,227579
59,Master,14,59.0,2,Software Engineer,Government,162734
40,PhD,27,89.0,5,HR,Government,217890
25,Master,23,64.0,7,Data Analyst,Government,189797
21,Bachelor,7,42.0,8,DevOps Engineer,MNC,155591
50,High School,8,99.0,5,HR,MNC,151293
23,Master,32,94.0,4,Manager,MNC,248773
34,High School,32,85.0,1,DevOps Engineer,Government,205757
50,High School,18,63.0,1,HR,Government,133192
24,High School,2,73.0,8,Software Engineer,Startup,128006
38,Master,9,85.0,1,Software Engineer,MNC,160570
57,Master,0,61.0,1,DevOps Engineer,Government,132784
45,High School,28,50.0,2,Data Scientist,Government,171307
21,Bachelor,33,87.0,2,Data Analyst,Government,203142
35,High School,12,47.0,3,DevOps Engineer,Startup,130874
29,Bachelor,0,78.0,6,Manager,Government,148365
35,High School,33,82.0,8,Data Analyst,Startup,207864
44,PhD,28,74.0,1,HR,Startup,197535
24,High School,12,88.0,3,Manager,MNC,186802
32,High School,28,85.0,8,Manager,Government,232931
57,Master,23,77.0,1,Software Engineer,Startup,190777
57,Bachelor,25,47.0,9,HR,Government,180674
26,PhD,16,93.0,0,Software Engineer,MNC,209397
59,Bachelor,6,76.0,9,Software Engineer,MNC,168236
44,PhD,12,66.0,7,Data Scientist,Startup,194796
31,High School,4,67.0,8,Software Engineer,MNC,152823
33,Master,25,79.0,6,Data Analyst,MNC,202849
54,Master,2,73.0,7,Manager,MNC,186767
45,Bachelor,6,71.0,3,Software Engineer,Government,138375
27,Master,0,54.0,3,DevOps Engineer,Government,123463
24,Bachelor,16,83.0,1,Data Analyst,Startup,152576
28,Bachelor,24,56.0,7,HR,Startup,172228
40,PhD,2,72.0,1,Manager,MNC,183223
49,Bachelor,14,86.0,8,DevOps Engineer,MNC,204277
30,PhD,28,85.0,3,DevOps Engineer,Startup,230643
54,Master,31,91.0,0,HR,MNC,220831
46,Bachelor,25,93.0,3,DevOps Engineer,Startup,216484
23,Bachelor,15,55.0,2,Data Analyst,Government,133910
26,High School,24,68.0,5,HR,MNC,163332
25,Bachelor,27,48.0,6,DevOps Engineer,MNC,208997
25,Bachelor,8,72.0,7,HR,MNC,146009
43,High School,0,99.0,1,HR,Government,118434
29,High School,28,88.0,5,Software Engineer,Government,201056
55,Master,21,68.0,5,Software Engineer,MNC,204612
40,Bachelor,15,52.0,9,Software Engineer,Startup,159235
55,Master,6,60.0,4,DevOps Engineer,Government,159545
38,Master,13,97.0,9,Manager,MNC,230214
37,High School,28,,9,Data Analyst,MNC,191056
44,PhD,18,44.0,6,DevOps Engineer,Government,186553
23,Master,18,49.0,2,Software Engineer,Startup,151672
52,PhD,1,45.0,3,HR,MNC,132234
55,Bachelor,14,95.0,9,DevOps Engineer,Startup,198136
58,High School,2,90.0,8,HR,Startup,125376
33,Bachelor,10,96.0,3,HR,Government,154681
45,Bachelor,29,52.0,2,HR,MNC,175157
29,High School,17,40.0,1,Data Scientist,MNC,154947
24,Bachelor,1,59.0,4,Manager,Startup,142513
34,High School,31,96.0,3,Data Analyst,Government,198558
57,PhD,7,86.0,7,Data Analyst,Government,192047
54,Bachelor,21,85.0,6,Software Engineer,Government,209472
31,High School,5,47.0,5,Data Scientist,Startup,131924
23,Master,11,49.0,1,DevOps Engineer,Startup,148419
48,Bachelor,14,48.0,2,DevOps Engineer,MNC,149139
49,PhD,27,88.0,9,Data Analyst,Government,249957
29,High School,17,80.0,8,Manager,Startup,188094
23,Bachelor,1,42.0,8,HR,Government,104803
45,Bachelor,12,50.0,4,Software Engineer,Startup,137364
54,Bachelor,14,51.0,2,Manager,MNC,157149
32,PhD,19,49.0,1,Data Analyst,Government,164606
29,High School,28,64.0,7,Data Scientist,Startup,191669
35,Master,28,88.0,5,Software Engineer,Government,222679
45,Master,2,88.0,9,Data Analyst,Startup,155907
25,Master,18,64.0,6,DevOps Engineer,Startup,181459
31,High School,2,50.0,0,Software Engineer,Startup,88602
54,Master,13,93.0,0,Data Analyst,Government,166184
44,PhD,3,75.0,9,DevOps Engineer,Startup,190832
35,,10,78.0,1,DevOps Engineer,MNC,156985
58,Bachelor,30,92.0,9,HR,Government,222383
28,PhD,31,65.0,2,Data Scientist,MNC,248337
25,Bachelor,26,53.0,0,HR,MNC,157231
46,Master,29,78.0,4,Data Analyst,Government,200458
38,PhD,1,95.0,2,Manager,Startup,186771
26,High School,8,79.0,0,HR,MNC,128903
57,PhD,27,40.0,7,Manager,Government,232746
33,Bachelor,30,95.0,5,DevOps Engineer,Startup,233716
48,High School,33,93.0,8,Data Analyst,Government,220041
25,PhD,14,43.0,2,Data Scientist,Government,176319
33,PhD,24,69.0,8,Manager,Government,242020
37,PhD,7,51.0,8,Data Analyst,Startup,165422
52,PhD,8,95.0,0,Manager,MNC,201052
49,High School,31,74.0,2,HR,MNC,186601
23,Bachelor,16,52.0,5,Data Analyst,Government,150915
54,PhD,34,91.0,7,HR,Government,240591
47,High School,18,70.0,3,Software Engineer,Startup,165689
33,Bachelor,28,77.0,4,Data Analyst,Government,200985
53,PhD,6,82.0,8,Manager,Government,200592
26,Bachelor,27,62.0,5,Software Engineer,Government,202028
44,Bachelor,8,43.0,6,HR,MNC,136824
39,High School,27,91.0,6,HR,Government,202377
36,Bachelor,5,55.0,3,Manager,MNC,150362
48,High School,28,46.0,3,Software Engineer,Startup,172908
53,PhD,16,61.0,3,DevOps Engineer,Startup,185877
33,Bachelor,15,68.0,4,Data Scientist,MNC,178744
45,Bachelor,22,50.0,4,Manager,MNC,186782
56,Master,30,95.0,7,HR,MNC,232552
47,PhD,2,72.0,8,Data Analyst,MNC,178921
58,PhD,20,97.0,1,Software Engineer,Government,209798
27,Master,25,,6,DevOps Engineer,MNC,225319
25,Master,21,98.0,0,Data Scientist,MNC,210254
51,High School,11,78.0,0,Data Analyst,MNC,129878
43,High School,12,51.0,3,Software Engineer,Government,138509
30,Bachelor,10,46.0,9,DevOps Engineer,Government,155609
52,,15,98.0,6,Manager,Government,211623
50,Bachelor,7,94.0,1,DevOps Engineer,Startup,150613
59,Bachelor,1,78.0,1,Manager,Government,142708
51,High School,29,81.0,0,Software Engineer,MNC,197917
38,PhD,29,87.0,9,DevOps Engineer,Government,262264
56,Bachelor,11,65.0,1,Data Scientist,Government,157214
22,PhD,9,79.0,6,DevOps Engineer,MNC,203676
34,Bachelor,10,48.0,8,Software Engineer,Government,160655
33,Master,14,80.0,5,Data Analyst,Startup,161916
49,Bachelor,15,73.0,9,Data Analyst,Government,174925
32,Bachelor,16,84.0,1,DevOps Engineer,Startup,180020
59,Bachelor,25,52.0,9,DevOps Engineer,Startup,204422
22,High School,1,,9,Manager,Startup,159307
52,Master,11,94.0,8,Software Engineer,MNC,210589
33,Bachelor,25,,6,Manager,Government,211485
47,Bachelor,22,64.0,0,Data Scientist,Startup,183916
37,PhD,17,63.0,8,Data Analyst,Startup,191561
51,Master,31,83.0,1,HR,Government,211305
54,Bachelor,2,56.0,3,HR,MNC,115108
44,PhD,2,41.0,8,Software Engineer,MNC,151054
55,PhD,29,52.0,3,Software Engineer,Startup,211409
26,High School,0,70.0,2,HR,MNC,102101
39,PhD,29,68.0,0,Software Engineer,Government,209843
50,Bachelor,31,89.0,6,Data Analyst,MNC,221751
27,High School,27,67.0,5,Data Scientist,Government,196414
30,High School,20,99.0,9,Data Scientist,Startup,204712
52,Bachelor,12,66.0,3,Manager,Government,177941
54,Master,26,54.0,5,Data Analyst,Startup,192665
48,PhD,6,70.0,5,Software Engineer,Government,173140
35,High School,21,79.0,3,Software Engineer,Government,177071
50,Master,9,54.0,5,Manager,MNC,183450
57,Bachelor,14,72.0,9,Manager,Government,195619
49,PhD,14,59.0,7,Software Engineer,Startup,184463
42,PhD,3,81.0,2,Software Engineer,Government,157670
24,High School,31,51.0,3,Data Analyst,Startup,167930
40,PhD,22,76.0,9,Manager,Startup,246743
52,PhD,5,48.0,0,Data Analyst,Government,140376
56,PhD,23,62.0,3,DevOps Engineer,MNC,209013
24,PhD,19,47.0,9,Software Engineer,Government,205814
47,Bachelor,19,71.0,9,HR,Government,176949
37,Master,11,87.0,8,HR,MNC,184314
32,Bachelor,32,53.0,7,DevOps Engineer,Startup,213107
42,Bachelor,27,66.0,3,Software Engineer,Government,194623
37,High School,7,64.0,6,Manager,MNC,163342
30,PhD,0,52.0,9,HR,MNC,156354
21,Bachelor,21,94.0,2,Manager,Startup,207481
42,PhD,5,60.0,8,HR,MNC,165630
46,Bachelor,20,84.0,9,Manager,Startup,209205
38,Bachelor,31,70.0,3,HR,Government,191362
34,High School,34,76.0,1,Manager,MNC,226449
49,Master,14,87.0,9,DevOps Engineer,Government,210839
32,Master,4,97.0,4,Data Analyst,MNC,168867
56,Bachelor,5,82.0,1,Manager,MNC,158748
55,High School,24,93.0,9,Data Analyst,Government,198917
32,PhD,28,44.0,5,Data Analyst,MNC,213811
27,PhD,6,52.0,9,Software Engineer,Government,169543
49,Bachelor,12,67.0,0,DevOps Engineer,Government,156409
31,Master,17,82.0,5,Data Analyst,Startup,179958
53,High School,1,64.0,3,Data Scientist,Government,124696
26,Master,7,90.0,2,Data Analyst,Startup,153271
35,PhD,10,,1,Manager,Government,185072
52,Master,32,86.0,6,Data Analyst,MNC,234566
31,PhD,26,78.0,8,Manager,Government,259024
43,High School,19,46.0,2,Manager,MNC,169128
46,High School,11,77.0,5,Data Scientist,Startup,167424
54,Bachelor,30,71.0,8,Data Analyst,MNC,207447
54,Bachelor,26,42.0,1,Data Analyst,Government,156697
49,Master,31,84.0,6,HR,MNC,215907
24,High School,9,78.0,4,HR,Startup,135550
37,High School,2,76.0,4,Software Engineer,MNC,140735
55,Bachelor,26,94.0,6,Manager,MNC,236445
33,PhD,34,89.0,8,Data Scientist,Government,275770
59,Master,30,61.0,3,HR,Government,185858
35,Master,14,47.0,8,Data Analyst,MNC,165905
49,Bachelor,15,56.0,9,Software Engineer,Startup,175486
49,High School,12,91.0,8,Data Scientist,MNC,190625
31,Bachelor,34,66.0,3,DevOps Engineer,Startup,213840
52,Bachelor,10,72.0,2,Data Analyst,Startup,130566
22,Bachelor,20,85.0,1,Data Analyst,Startup,176809
34,Bachelor,10,56.0,8,DevOps Engineer,MNC,173276
40,PhD,29,81.0,1,Manager,Startup,246577
42,PhD,34,51.0,5,Manager,MNC,249978
31,High School,21,87.0,4,HR,Startup,156171
47,,30,85.0,4,HR,Startup,197940
23,PhD,13,66.0,3,Data Analyst,MNC,175867
37,High School,23,87.0,5,Data Analyst,Government,174956
48,Bachelor,31,,4,HR,Government,178550
49,Master,31,62.0,3,DevOps Engineer,MNC,211051
41,PhD,14,99.0,8,HR,MNC,220901
36,High School,34,81.0,5,Data Analyst,Government,209234
57,Master,2,88.0,9,Data Scientist,Government,181639
40,Bachelor,15,,9,Data Analyst,Government,201526
26,Bachelor,4,68.0,9,Data Scientist,MNC,174259
39,Bachelor,20,89.0,2,Data Scientist,Startup,189603
25,PhD,9,59.0,9,Data Analyst,MNC,189853
23,High School,18,55.0,5,Software Engineer,Government,166997
21,Master,24,56.0,0,HR,Startup,152177
58,High School,3,55.0,4,Manager,MNC,140541
35,PhD,28,58.0,9,Data Analyst,Government,213022
54,High School,18,95.0,5,Data Scientist,MNC,203485
55,PhD,1,95.0,7,Data Analyst,Startup,176474
45,Bachelor,9,47.0,8,HR,Government,127772
44,Master,24,77.0,2,DevOps Engineer,MNC,215983
32,Bachelor,19,77.0,1,Data Scientist,Startup,171342
38,High School,18,92.0,3,Manager,Startup,188350
35,Bachelor,22,68.0,7,Manager,MNC,219882
36,Master,23,80.0,7,Manager,Startup,230981
47,Bachelor,10,75.0,2,DevOps Engineer,Government,149979
28,Master,33,65.0,3,Software Engineer,Startup,206626
45,Master,27,70.0,2,Data Scientist,MNC,218277
37,Bachelor,4,83.0,9,DevOps Engineer,Government,165247
49,PhD,4,99.0,1,Data Scientist,Startup,177743
28,High School,20,51.0,3,DevOps Engineer,Startup,144779
35,PhD,11,94.0,5,DevOps Engineer,Government,203877
47,PhD,3,56.0,4,Software Engineer,Government,156601
27,Bachelor,19,54.0,2,Data Scientist,Startup,158523
23,High School,24,48.0,1,DevOps Engineer,Government,154169
49,High School,13,78.0,8,Software Engineer,MNC,176064
44,PhD,10,81.0,0,Data Analyst,Startup,165468
23,Bachelor,31,,8,HR,MNC,229907
40,High School,10,51.0,0,DevOps Engineer,Startup,126949
35,PhD,17,71.0,6,Manager,MNC,217823
45,High School,26,64.0,5,Software Engineer,MNC,181203
50,Bachelor,17,78.0,6,Software Engineer,Government,194062
34,Bachelor,22,57.0,2,DevOps Engineer,Startup,177615
27,Bachelor,10,54.0,2,Software Engineer,Government,136285
37,High School,20,71.0,0,Data Analyst,Government,151500
40,Master,4,45.0,3,Software Engineer,Startup,132623
56,High School,22,97.0,1,HR,MNC,178698
29,Master,24,83.0,9,HR,Startup,200080
58,Bachelor,9,82.0,7,Manager,Startup,174778
42,PhD,21,91.0,2,Data Analyst,Startup,194149
22,Master,18,74.0,6,HR,Government,189644
44,Bachelor,0,73.0,6,DevOps Engineer,Startup,147612
28,Bachelor,6,77.0,8,Data Scientist,Startup,176438
31,Master,3,95.0,5,Data Scientist,Startup,181621
33,PhD,0,93.0,0,Data Scientist,MNC,175058
37,Bachelor,14,96.0,7,DevOps Engineer,MNC,201897
28,Master,11,44.0,0,Software Engineer,MNC,148793
41,,21,57.0,2,DevOps Engineer,MNC,203433
38,PhD,21,55.0,4,Software Engineer,Government,197586
50,Bachelor,16,47.0,7,Data Scientist,Government,164156
38,High School,28,64.0,8,Manager,Startup,200520
51,High School,13,71.0,6,Manager,Government,178441
58,Bachelor,19,65.0,8,Software Engineer,MNC,198234
52,PhD,32,91.0,2,Data Scientist,Startup,246776
31,Bachelor,14,61.0,4,DevOps Engineer,Startup,150771
45,Master,11,70.0,9,Manager,MNC,195122
53,High School,19,82.0,7,Software Engineer,MNC,182966
58,Master,29,49.0,0,DevOps Engineer,MNC,195442
28,Bachelor,2,95.0,7,Data Scientist,Government,163397
31,Bachelor,27,96.0,6,Data Analyst,Startup,205973
42,PhD,25,51.0,0,Data Scientist,MNC,203981
44,PhD,29,92.0,9,Data Scientist,Startup,267522
37,PhD,12,67.0,9,DevOps Engineer,Startup,202184
32,Master,12,45.0,5,DevOps Engineer,Government,161899
52,PhD,1,98.0,0,HR,Startup,145983
35,Bachelor,1,59.0,1,HR,MNC,106171
36,PhD,25,44.0,4,DevOps Engineer,MNC,219619
42,High School,10,62.0,1,DevOps Engineer,Startup,132107
48,PhD,7,48.0,9,Data Analyst,Startup,156188
40,Master,21,97.0,0,Data Analyst,Government,193540
53,High School,19,98.0,5,Data Scientist,MNC,212945
30,High School,7,68.0,7,Manager,MNC,167193
52,High School,28,55.0,7,Data Analyst,Startup,181000
53,Master,25,93.0,7,Data Scientist,Startup,229385
22,Bachelor,29,85.0,5,Software Engineer,Startup,208507
53,PhD,16,61.0,2,HR,MNC,169530
53,High School,19,47.0,0,Manager,Startup,144961
33,,15,98.0,1,Data Scientist,Government,183619
